Main_genome	haplotype	similarity_pair	best_match	similarity_best_match
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE420	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE421	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE422	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE423	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE424	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE425	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE426	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE427	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE428	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE429	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE430	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE431	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE432	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE433	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE434	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE435	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE436	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE437	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE438	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE439	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE440	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE441	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE442	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE443	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE444	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE445	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE446	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE447	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE448	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE449	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE450	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE451	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE452	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE453	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE454	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE455	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE456	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE457	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE458	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE459	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE460	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE461	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE462	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE463	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE464	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE465	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE466	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE467	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE468	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE469	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE470	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE471	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE472	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE473	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE474	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE475	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE476	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE477	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE478	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE480	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE485	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE486	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE487	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE488	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE489	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE490	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE491	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE492	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE493	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE494	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE495	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE496	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE497	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE498	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE499	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE500	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE501	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE502	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE503	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE504	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE505	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE506	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE507	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE508	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE509	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE510	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE511	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE512	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE513	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE514	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE515	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE516	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE517	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE518	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE519	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE520	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE521	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE522	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE523	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE524	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE525	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE526	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE527	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE528	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE529	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE530	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE531	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE532	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE533	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE534	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE535	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE536	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE537	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE538	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE539	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE540	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE541	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE542	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE543	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE544	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE545	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE546	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE547	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE548	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE549	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE550	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE551	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE552	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE553	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE554	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE555	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE556	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE557	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE558	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE559	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE560	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE561	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE562	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE563	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE564	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE565	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE566	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE567	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE568	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE569	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE570	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE571	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE572	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE573	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE574	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE575	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE576	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE577	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE578	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE579	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE580	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE581	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE582	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE583	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE584	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE585	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE586	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE587	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE588	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE589	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE590	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE591	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE592	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE593	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE594	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE595	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE596	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE597	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE598	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE599	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE600	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE601	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE602	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE603	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE604	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE605	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE606	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE607	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE608	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE609	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE610	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE611	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE612	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE613	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE614	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE615	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE616	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE617	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE618	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE619	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE620	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE621	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE622	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE623	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE624	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE625	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE626	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE627	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE628	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE629	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE630	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE631	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE632	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE633	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE634	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE635	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE636	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE637	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE638	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE639	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE640	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE641	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE642	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE643	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE644	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE645	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE646	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE647	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE648	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE649	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE650	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE651	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE652	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE653	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE654	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE655	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE656	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE657	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE658	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE659	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE660	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE661	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE662	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE663	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE664	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE665	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE666	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE667	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE668	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE669	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE670	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE671	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE672	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE673	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE674	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE675	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE676	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE677	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE678	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE679	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE680	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE681	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE682	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE683	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE684	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE685	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE686	NA	NA	CALSED01_EVE040	100
GCF_943734755.1_idAnoMoucSN_F20_07_genomic_EVE687	NA	NA	CALSED01_EVE040	100
